id,title,season,episode,img_src,youtube_src,colors
376,Aurora's Dance,29,12,https://www.twoinchbrush.com/images/painting384.png,https://www.youtube.com/embed/iRMsb9Vf7GM,"Alizarin Crimson, Dark Sienna, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Titanium White, Van Dyke Brown"
377,Woodman's Retreat,29,13,https://www.twoinchbrush.com/images/painting385.png,https://www.youtube.com/embed/ODrV0dfQcNs,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
378,Babbling Brook,30,1,https://www.twoinchbrush.com/images/painting386.png,https://www.youtube.com/embed/ZHUdS0wEaKk,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
379,Woodgrain View,30,2,https://www.twoinchbrush.com/images/painting387.png,https://www.youtube.com/embed/fcx1yUuSf3o,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
380,Winter's Peace,30,3,https://www.twoinchbrush.com/images/painting388.png,https://www.youtube.com/embed/Xzv3iiWi1Wo,"Alizarin Crimson, Bright Red, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown, Yellow Ochre"
381,Wilderness Trail,30,4,https://www.twoinchbrush.com/images/painting389.png,https://www.youtube.com/embed/vGsW_6BCukU,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
382,A Copper Winter,30,5,https://www.twoinchbrush.com/images/painting390.png,https://www.youtube.com/embed/BSjee-ond7w,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
383,Misty Foothills,30,6,https://www.twoinchbrush.com/images/painting391.png,https://www.youtube.com/embed/LEz4UVL7POE,"Alizarin Crimson, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
384,Through the Window,30,7,https://www.twoinchbrush.com/images/painting392.png,https://www.youtube.com/embed/SrN4A9rVXj0,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
385,Home in the Valley,30,8,https://www.twoinchbrush.com/images/painting393.png,https://www.youtube.com/embed/enutOy-nsZk,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
386,Mountains of Grace,30,9,https://www.twoinchbrush.com/images/painting394.png,https://www.youtube.com/embed/nXlu_Q0sR7c,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
387,Seaside Harmony,30,10,https://www.twoinchbrush.com/images/painting395.png,https://www.youtube.com/embed/CY6sGFs209E,"Alizarin Crimson, Black Gesso, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown"
388,A Cold Spring Day,30,11,https://www.twoinchbrush.com/images/painting396.png,https://www.youtube.com/embed/jq8bIbpW7DQ,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
389,Evening's Glow,30,12,https://www.twoinchbrush.com/images/painting397.png,https://www.youtube.com/embed/eTEKGOi6SVg,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
390,Blue Ridge Falls,30,13,https://www.twoinchbrush.com/images/painting398.png,https://www.youtube.com/embed/fz0YjqtHW84,"Alizarin Crimson, Black Gesso, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
391,Reflections of Calm,31,1,https://www.twoinchbrush.com/images/painting399.png,https://www.youtube.com/embed/kJFB6rH3z2A,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
392,Before the Snowfall,31,2,https://www.twoinchbrush.com/images/painting400.png,https://www.youtube.com/embed/_MdMhQIOL1Y,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
393,Winding Stream,31,3,https://www.twoinchbrush.com/images/painting401.png,https://www.youtube.com/embed/QDwd4pMYyuo,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Black, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
394,Tranquility Cove,31,4,https://www.twoinchbrush.com/images/painting402.png,https://www.youtube.com/embed/7t6ue0pEcNE,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
395,Cabin in the Hollow,31,5,https://www.twoinchbrush.com/images/painting403.png,https://www.youtube.com/embed/KYlM2zJnNWY,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
396,View from Clear Creek,31,6,https://www.twoinchbrush.com/images/painting404.png,https://www.youtube.com/embed/TLX1bmS8wBE,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
397,Bridge to Autumn,31,7,https://www.twoinchbrush.com/images/painting405.png,https://www.youtube.com/embed/ReENCTH7MYI,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
398,Trail's End,31,8,https://www.twoinchbrush.com/images/painting406.png,https://www.youtube.com/embed/XWQrP-WiLgc,"Alizarin Crimson, Black Gesso, Dark Sienna, Liquid Clear, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
399,Evergreen Valley,31,9,https://www.twoinchbrush.com/images/painting407.png,https://www.youtube.com/embed/mEU0stNfkxI,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Black, Midnight Black, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
400,Balmy Beach,31,10,https://www.twoinchbrush.com/images/painting408.png,https://www.youtube.com/embed/kMgd6r6c4vE,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Liquid Clear, Midnight Black, Phthalo Blue, Phthalo Green, Titanium White, Van Dyke Brown, Yellow Ochre"
401,Lake at the Ridge,31,11,https://www.twoinchbrush.com/images/painting409.png,https://www.youtube.com/embed/8QWvzEQ69Kw,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
402,In the Midst of Winter,31,12,https://www.twoinchbrush.com/images/painting410.png,https://www.youtube.com/embed/qx2IsmrCs3c,"Alizarin Crimson, Dark Sienna, Midnight Black, Phthalo Blue, Prussian Blue, Titanium White, Van Dyke Brown"
403,Wilderness Day,31,13,https://www.twoinchbrush.com/images/painting411.png,https://www.youtube.com/embed/nJGCVFn57U8,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre"
